"id","channelid","xofferid","maptype","xinvid","groupname","quantity","sortorder","regprice","whlprice","compprice","recurprice","loyaltypoints","rebate","cost","taxclass","taxstateprov","taxcountry","datetimestamp","cacheoffername","cacheinvname","cachemanuname"
"DEFAULT-3M_Design_Line_Knifeless_Tape-DEFAULT-3M_Design_Line_Knifeless_Tape","DEFAULT","3M_Design_Line_Knifeless_Tape","DEFAULT","3M_Design_Line_Knifeless_Tape","DEFAULT","1","10","32.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765199412","3M Design Line Knifeless Tape","3M Design Line Knifeless Tape","Doro Tape"
"DEFAULT-3M_Finish_Line_Knifeless_Tape-DEFAULT-3M_Finish_Line_Knifeless_Tape","DEFAULT","3M_Finish_Line_Knifeless_Tape","DEFAULT","3M_Finish_Line_Knifeless_Tape","DEFAULT","1","10","32.50","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1765199449","3M Finish Line Knifeless Tape","3M Finish Line Knifeless Tape","Doro Tape"
"DEFAULT-3M_Gold_Squeegee-DEFAULT-3M_Gold_Squeegee","DEFAULT","3M_Gold_Squeegee","DEFAULT","3M_Gold_Squeegee","DEFAULT","1","10","1-24:3.60;25:3.17","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1764861857","3M Gold Squeegee","3M Gold  Squeegee","3M"
"DEFAULT-400-Green-DEFAULT-400_Green","DEFAULT","400-Green","DEFAULT","400_Green","DEFAULT","1","10","1-24:11.56;25:10.40","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780409222","Green Flock Heat Transfer Vinyl","Green Flock Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-40001220-DEFAULT-40001220","DEFAULT","40001220","DEFAULT","40001220","DEFAULT","1","10","1-4:145.90;5-9:140.06;10:134.23","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1780390003","Conform 4000RLA Low Tack Application Tape. Roll size 1220mm x 100m","Conform Application Tape 4000  :: 1220mm Width","R-Tape"
"DEFAULT-40501520-DEFAULT-40501520","DEFAULT","40501520","DEFAULT","40501520","DEFAULT","1","10","1-4:177.10;5-9:170.02;10:162.93","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1780390311","Conform 4050RLA Medium Tack Application Tape. Roll size 1520mm x 100m","Conform Application Tape 4050  :: 1520mm Width","R-Tape"
"DEFAULT-4075CT1220-DEFAULT-4075CT1220","DEFAULT","4075CT1220","DEFAULT","4075CT1220","DEFAULT","1","10","1-4:132.30;5-9:127.00;10:121.72","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1780390443","Conform 4075RLA High Tack Application Tape. Roll size 1220mm x 91.4m","Conform Application Tape 4075  :: 1220mm Width","R-Tape"
"DEFAULT-410S-Yellow-DEFAULT-410S-Yellow","DEFAULT","410S-Yellow","DEFAULT","410S-Yellow","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1690457427","Yellow Stretch Heat Transfer Vinyl","Yellow Stretch Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4212-Gold-Bright-Metal-DEFAULT-4212-Gold-Bright-Metal","DEFAULT","4212-Gold-Bright-Metal","DEFAULT","4212-Gold-Bright-Metal","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743007926","Gold Bright Metal Heat Transfer Vinyl","Gold Bright Metal Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4213-Silver-Bright-Metal-DEFAULT-4213-Silver-Bright-Metal","DEFAULT","4213-Silver-Bright-Metal","DEFAULT","4213-Silver-Bright-Metal","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743007936","Silver Bright Metal Heat Transfer Vinyl","Silver Bright Metal Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4221-Silver-Carbon-DEFAULT-4221-Silver-Carbon","DEFAULT","4221-Silver-Carbon","DEFAULT","4221-Silver-Carbon","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743007946","Silver Carbon Heat Transfer Vinyl","Silver Carbon Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-423-Navy-Blue-Pearl-Glitter-DEFAULT-423-Navy-Blue-Pearl-Glitter","DEFAULT","423-Navy-Blue-Pearl-Glitter","DEFAULT","423-Navy-Blue-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780924294","Navy Blue Pearl Glitter Heat Transfer Vinyl","Navy Blue Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-424-Purple-Pearl-Glitter-DEFAULT-424-Purple-Pearl-Glitter","DEFAULT","424-Purple-Pearl-Glitter","DEFAULT","424-Purple-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780924352","Purple Pearl Glitter Heat Transfer Vinyl","Purple Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-425-Light-Gold-Pearl-Glitter-DEFAULT-425-Light-Gold-Pearl-Glitter","DEFAULT","425-Light-Gold-Pearl-Glitter","DEFAULT","425-Light-Gold-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780924248","Light Gold Pearl Glitter Heat Transfer Vinyl","Light Gold Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-428-Lavender-Pearl-Glitter-DEFAULT-428-Lavender-Pearl-Glitter","DEFAULT","428-Lavender-Pearl-Glitter","DEFAULT","428-Lavender-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780924133","Lavender Pearl Glitter Heat Transfer Vinyl","Lavender Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4280-Camouflage-DEFAULT-4280-Camouflage","DEFAULT","4280-Camouflage","DEFAULT","4280-Camouflage","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743007957","Camouflage Heat Transfer Vinyl","Camouflage Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4281-Leopard-DEFAULT-4281-Leopard","DEFAULT","4281-Leopard","DEFAULT","4281-Leopard","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743007969","Leopard Heat Transfer Vinyl","Leopard Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4282-Zebra-DEFAULT-4282-Zebra","DEFAULT","4282-Zebra","DEFAULT","4282-Zebra","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743007976","Zebra Heat Transfer Vinyl","Zebra Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-432-Hot-Pink-Pearl-Glitter-DEFAULT-432-Hot-Pink-Pearl-Glitter","DEFAULT","432-Hot-Pink-Pearl-Glitter","DEFAULT","432-Hot-Pink-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780995900","Hot Pink Pearl Glitter Heat Transfer Vinyl","Hot Pink Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-434-White-Glitter-DEFAULT-434-White-Glitter","DEFAULT","434-White-Glitter","DEFAULT","434-White-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1712069715","White Glitter Heat Transfer Vinyl","White Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-435-Black-Glitter-DEFAULT-435-Black-Glitter","DEFAULT","435-Black-Glitter","DEFAULT","435-Black-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1702403617","Black Glitter Heat Transfer Vinyl","Black Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-438-Red-Glitter-DEFAULT-438-Red-Glitter","DEFAULT","438-Red-Glitter","DEFAULT","438-Red-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1712066756","Red Glitter Heat Transfer Vinyl","Red Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-439-Gold-Glitter-DEFAULT-439-Gold-Glitter","DEFAULT","439-Gold-Glitter","DEFAULT","439-Gold-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1777307074","Gold Glitter Heat Transfer Vinyl","Gold Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-444-White-Pearl-Glitter-DEFAULT-444-White-Pearl-Glitter","DEFAULT","444-White-Pearl-Glitter","DEFAULT","444-White-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780918618","White Pearl Glitter Heat Transfer Vinyl","White Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-450-Silver-Pearl-Glitter-DEFAULT-450-Silver-Pearl-Glitter","DEFAULT","450-Silver-Pearl-Glitter","DEFAULT","450-Silver-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780995823","Silver Pearl Glitter Heat Transfer Vinyl","Silver Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4501-White-DEFAULT-4501-White","DEFAULT","4501-White","DEFAULT","4501-White","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743007659","White Sub Block Heat Transfer Vinyl","White Sub Block Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4503-Neon-Blue-DEFAULT-4503-Neon-Blue","DEFAULT","4503-Neon-Blue","DEFAULT","4503-Neon-Blue","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743007665","Neon Blue Sub Block Heat Transfer Vinyl","Neon Blue Sub Block Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4508-Red-DEFAULT-4508-Red","DEFAULT","4508-Red","DEFAULT","4508-Red","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743007676","Red Sub Block Heat Transfer Vinyl","Red Sub Block Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-451-Gold-Pearl-Glitter-DEFAULT-451-Gold-Pearl-Glitter","DEFAULT","451-Gold-Pearl-Glitter","DEFAULT","451-Gold-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780995797","Gold Pearl Glitter Heat Transfer Vinyl","Gold Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4510-Yellow-DEFAULT-4510-Yellow","DEFAULT","4510-Yellow","DEFAULT","4510-Yellow","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743007690","Yellow Sub Block Heat Transfer Vinyl","Yellow Sub Block Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4515-Orange-DEFAULT-4515-Orange","DEFAULT","4515-Orange","DEFAULT","4515-Orange","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743007705","Orange Sub Block Heat Transfer Vinyl","Orange Sub Block Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-45201400-DEFAULT-White_Static_Cling_1400","DEFAULT","45201400","DEFAULT","White_Static_Cling_1400","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779466183","Ritrama Ri-Jet M150 White Static Cling Vinyl","Ri-Jet M150 White Static Cling Vinyl","Ritrama | Fedrigoni"
"DEFAULT-454-Blue-Pearl-Glitter-DEFAULT-454-Blue-Pearl-Glitter","DEFAULT","454-Blue-Pearl-Glitter","DEFAULT","454-Blue-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780995768","Blue Pearl Glitter Heat Transfer Vinyl","Blue Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-455-Green-Pearl-Glitter-DEFAULT-455-Green-Pearl-Glitter","DEFAULT","455-Green-Pearl-Glitter","DEFAULT","455-Green-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780995745","Green Pearl Glitter Heat Transfer Vinyl","Green Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-456-Red-Pearl-Glitter-DEFAULT-456-Red-Pearl-Glitter","DEFAULT","456-Red-Pearl-Glitter","DEFAULT","456-Red-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780995717","Red Pearl Glitter Heat Transfer Vinyl","Red Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-458-Black-Pearl-Glitter-DEFAULT-458-Black-Pearl-Glitter","DEFAULT","458-Black-Pearl-Glitter","DEFAULT","458-Black-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780924161","Black Pearl Glitter Heat Transfer Vinyl","Black Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-459-Grey-Pearl-Glitter-DEFAULT-459-Grey-Pearl-Glitter","DEFAULT","459-Grey-Pearl-Glitter","DEFAULT","459-Grey-Pearl-Glitter","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780918111","Grey Pearl Glitter Heat Transfer Vinyl","Grey Pearl Glitter Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-466-Lilac-DEFAULT-466-Lilac","DEFAULT","466-Lilac","DEFAULT","466-Lilac","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1743008221","Lilac Heat Transfer Vinyl","Lilac Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-469-Military-Green-DEFAULT-469-Military-Green","DEFAULT","469-Military-Green","DEFAULT","469-Military-Green","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1781107589","Military Green Heat Transfer Vinyl","Military Green Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-47601370-DEFAULT-47601370","DEFAULT","47601370","DEFAULT","47601370","DEFAULT","1","10","1-4:194.70;5-9:186.91;10:179.12","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1780390369","Conform 4760RLA Med/High Tack Application Tape. Roll size 1370mm x 100m","Conform Application Tape 4760  :: 1370mm Width","R-Tape"
"DEFAULT-47611370-DEFAULT-47611370","DEFAULT","47611370","DEFAULT","47611370","DEFAULT","1","10","1-4:194.70;5-9:186.91;10:179.12","0.00","0.00","0.00","1","0.00","0.00","STANDARD","STANDARD","STANDARD","1780390374","Conform 4761RLA Med/High Tack Application Tape. Roll size 1370mm x 100m","Conform Application Tape 4761  :: 1370mm Width","R-Tape"
"DEFAULT-4781-Reflective-Silver-3M-DEFAULT-4781-Reflective-Silver-3M","DEFAULT","4781-Reflective-Silver-3M","DEFAULT","4781-Reflective-Silver-3M","DEFAULT","1","10","1-9:19.85;10:18.86","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755617204","3M Reflective Silver Heat Transfer Vinyl","3M Reflective Silver Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4783-Reflective-Silver-DEFAULT-4783-Reflective-Silver","DEFAULT","4783-Reflective-Silver","DEFAULT","4783-Reflective-Silver","DEFAULT","1","10","1-9:12.95;10:12.30","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755613723","Reflective Silver Turbo Heat Transfer Vinyl","Reflective Silver Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4785-Reflex-Black-DEFAULT-4785-Reflex-Black","DEFAULT","4785-Reflex-Black","DEFAULT","4785-Reflex-Black","DEFAULT","1","10","1-24:13.36;25:12.69","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780409062","Black Reflective Flex","Black Reflective Flex","Poli-Tape"
"DEFAULT-4801-White-DEFAULT-4801-White","DEFAULT","4801-White","DEFAULT","4801-White","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780918164","White Nylo Flex Heat Transfer Vinyl","White Nylo Flex Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4802-Black-DEFAULT-4802-Black","DEFAULT","4802-Black","DEFAULT","4802-Black","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780918902","Black Nylo Flex Heat Transfer Vinyl","Black Nylo Flex Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4803-Light-Blue-DEFAULT-4803-Light-Blue","DEFAULT","4803-Light-Blue","DEFAULT","4803-Light-Blue","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780919476","Light Blue Nylo Flex Heat Transfer Vinyl","Light Blue Nylo Flex Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4804-Green-DEFAULT-4804-Green","DEFAULT","4804-Green","DEFAULT","4804-Green","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780919491","Green Nylo Flex Heat Transfer Vinyl","Green Nylo Flex Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4806-Royal-Blue-DEFAULT-4806-Royal-Blue","DEFAULT","4806-Royal-Blue","DEFAULT","4806-Royal-Blue","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1779204819","Royal Blue Nylo Flex Heat Transfer Vinyl","Royal Blue Nylo Flex Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4808-Red-DEFAULT-4808-Red","DEFAULT","4808-Red","DEFAULT","4808-Red","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1780919506","Red Nylo Flex Heat Transfer Vinyl","Red Nylo Flex Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4820-Gold-DEFAULT-4820-Gold","DEFAULT","4820-Gold","DEFAULT","4820-Gold","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1778594473","Gold Nylo Flex Heat Transfer Vinyl","Gold Nylo Flex Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4901-White-DEFAULT-4901-White","DEFAULT","4901-White","DEFAULT","4901-White","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755611834","White Turbo Heat Transfer Vinyl","White Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4902-Black-DEFAULT-4902-Black","DEFAULT","4902-Black","DEFAULT","4902-Black","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755611827","Black Turbo Heat Transfer Vinyl","Black Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4903-Neon-Blue-DEFAULT-4903-Neon-Blue","DEFAULT","4903-Neon-Blue","DEFAULT","4903-Neon-Blue","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755611847","Neon Blue Turbo Heat Transfer Vinyl","Neon Blue Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4904-Green-DEFAULT-4904-Green","DEFAULT","4904-Green","DEFAULT","4904-Green","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755611852","Green Turbo Heat Transfer Vinyl","Green Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4905-Navy-Blue-DEFAULT-4905-Navy-Blue","DEFAULT","4905-Navy-Blue","DEFAULT","4905-Navy-Blue","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755611858","Navy Blue Turbo Heat Transfer Vinyl","Navy Blue Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4906-Royal-Blue-DEFAULT-4906-Royal-Blue","DEFAULT","4906-Royal-Blue","DEFAULT","4906-Royal-Blue","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755611862","Royal Blue Turbo Heat Transfer Vinyl","Royal Blue Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4908-Red-DEFAULT-4908-Red","DEFAULT","4908-Red","DEFAULT","4908-Red","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755611869","Red Turbo Heat Transfer Vinyl","Red Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4909-Bordeaux-DEFAULT-4909-Bordeaux","DEFAULT","4909-Bordeaux","DEFAULT","4909-Bordeaux","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755611874","Bordeaux Turbo Heat Transfer Vinyl","Bordeaux Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4910-Yellow-DEFAULT-4910-Yellow","DEFAULT","4910-Yellow","DEFAULT","4910-Yellow","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755612236","Yellow Turbo Heat Transfer Vinyl","Yellow Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4912-Grey-DEFAULT-4912-Grey","DEFAULT","4912-Grey","DEFAULT","4912-Grey","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755612247","Grey Turbo Heat Transfer Vinyl","Grey Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4914-Purple-DEFAULT-4914-Purple","DEFAULT","4914-Purple","DEFAULT","4914-Purple","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755612257","Purple Turbo Heat Transfer Vinyl","Purple Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4915-Orange-DEFAULT-4915-Orange","DEFAULT","4915-Orange","DEFAULT","4915-Orange","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755612261","Orange Turbo Heat Transfer Vinyl","Orange Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4916-Brown-DEFAULT-4916-Brown","DEFAULT","4916-Brown","DEFAULT","4916-Brown","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755612267","Brown Turbo Heat Transfer Vinyl","Brown Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4917-Beige-DEFAULT-4917-Beige","DEFAULT","4917-Beige","DEFAULT","4917-Beige","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755612272","Beige Turbo Heat Transfer Vinyl","Beige Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4918-Medium-Yellow-DEFAULT-4918-Medium-Yellow","DEFAULT","4918-Medium-Yellow","DEFAULT","4918-Medium-Yellow","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755612279","Medium Yellow Turbo Heat Transfer Vinyl","Medium Yellow Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4919-Lemon-Yellow-DEFAULT-4919-Lemon-Yellow","DEFAULT","4919-Lemon-Yellow","DEFAULT","4919-Lemon-Yellow","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755612285","Lemon Yellow Turbo Heat Transfer Vinyl","Lemon Yellow Turbo Heat Transfer Vinyl","Poli-Tape"
"DEFAULT-4920-Gold-Metallic-DEFAULT-4920-Gold-Metallic","DEFAULT","4920-Gold-Metallic","DEFAULT","4920-Gold-Metallic","DEFAULT","1","10","0.00","0.00","0.00","0.00","0","0.00","0.00","STANDARD","STANDARD","STANDARD","1755612359","Gold Turbo Heat Transfer Vinyl","Gold Turbo Heat Transfer Vinyl","Poli-Tape"
