"id","name","prodnum","manufacturer","imgsm","discexclusions","suppressreport","barcode","vendorid","vendoritemid","vendordesc","purchcosteach","avgcosteach","mapprice","acctsysprice","casequantity","casebarcode","acctsysasset","acctsyscogs","acctsysincome","acctsyspri","acctsysalt","acctsysprimod","acctsysaltmod","invtype","notifystock","invlevel","invoversell","invsalesorder","invshipmanager","invpurchord","warehouseloc","delmethod","shipnumbox","servreq","shipmustrate","shipfreethreshtrigger","customship","shiponename","shiponeprice","shiptwoname","shiptwoprice","shipthreename","shipthreeprice","shiplocal","shipint","shiplength","shipwidth","shipheight","shipnest","shipweight","xprodoptions","xprodoptionsdisp","addemtext","customdata","customdispoos","customdispover","purchcostdropeach","mappricewhl","invitemminquan","invitemincquan","invitemmaxquan","invautonegwhl","invautonegchannel","easypick"
"13140S_Nebula","Nebula :: Transparent Dichroic Film","13140S","Aslan","Dichroic_Nebula.png","","0","","DEFAULT","2241","Aurora and Andromeda Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13141S_Solar","Solar :: Transparent Dichroic Film","13141S","Aslan","Dichroic_Solar.png","","0","","DEFAULT","2241","Aurora and Andromeda Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13142SPET_Aurora","Aurora PVC Free Opaque Dichroic Film","13142SPET","Aslan","Aurora.png","","0","","DEFAULT","2241","Aurora and Andromeda Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13142S_Aurora","Aurora :: Opaque Dichroic Film","13142S","Aslan","Aurora.png","","0","","DEFAULT","2241","Aurora and Andromeda Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13143SPET_Alpha","Alpha PVC Free Opaque Dichroic Film","13143SPET","Aslan","Alpha.png","","0","","DEFAULT","2241","Aurora and Andromeda Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13143S_Alpha","Alpha :: Opaque Dichroic Film","13143S","Aslan","Alpha.png","","0","","DEFAULT","2241","Aurora and Andromeda Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13144S_Andromeda","Andromeda :: Opaque Dichroic Film","13144S","Aslan","Andromeda.png","","0","","DEFAULT","2241","Aurora and Andromeda Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13145S_Plasma","Plasma :: Opaque Dichroic Film","13145S","Aslan","Plasma.png","","0","","DEFAULT","2241","Aurora and Andromeda Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13150S_Silver_Holographic","Silver Holographic PET Film","13150S","Aslan","SE72_Window.jpg","","0","","DEFAULT","2241","","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13152S","Silver HoloStripe PET Film","13152S","Aslan","SE74_Instore.jpg","","0","","DEFAULT","2241","","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13155S_Luna","Luna :: Translucent Dichroic Film","13155S","Aslan","ASLAN_13155_LUNA.jpg","","0","","DEFAULT","2241","Aurora and Andromeda Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13156S_Nova","Nova :: Translucent Dichroic Film","13156S","Aslan","ASLAN_13156_NOVA.jpg","","0","","DEFAULT","2241","Aurora and Andromeda Vinyl","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"13158","Polished Rose Gold","13158","Aslan","13158 -Polished-Rose-Gold.png","","0","","DEFAULT","","Polished Rose Gold","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","CA301250","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"14215-Red","Red Fluorescent","14215","Aslan","14215-Red.png","","0","","DEFAULT","","Red Fluorescent","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Fluorescent_610, Fluorescent_1220,","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"14216-Yellow","Yellow Fluorescent","14216","Aslan","14216-Yellow.png","","0","","DEFAULT","","Yellow Fluorescent","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","Fluorescent_610, Fluorescent_1220, ","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"180_Orange","Orange Flock Heat Transfer Vinyl","180","Poli-Tape","180_Orange.png","","0","","DEFAULT","","Orange Flock Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","Out of stock but reserve your order now and we'll contact you when this item becomes available","0","0","0","0","0","0","0",""
"200_Red","Red Flock Heat Transfer Vinyl","200","Poli-Tape","200_Red.png","","0","","DEFAULT","","Red Flock Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","Out of stock but reserve your order now and we'll contact you when this item becomes available","0","0","0","0","0","0","0",""
"210_Signal_Red","Signal Red Flock Heat Transfer Vinyl","210","Poli-Tape","210_Signal_Red.png","","0","","DEFAULT","","Signal Red Flock Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"250_Magenta","Magenta Flock Heat Transfer Vinyl","250","Poli-Tape","250_Magenta.png","","0","","DEFAULT","","Magenta Flock Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","Out of stock but reserve your order now and we'll contact you when this item becomes available","0","0","0","0","0","0","0",""
"3101_Smooth_Silver","Smooth Silver","3101","R-Tape","3101_Smooth_Silver.png","","0","","DEFAULT","","Smooth Silver","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","EFXINDOOR610, EFXINDOOR1220, EFXINDOOR1370","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"3102_Smooth_Gold","Smooth Gold","3102","R-Tape","3102_Smooth_Gold.png","","0","","DEFAULT","","Smooth Gold","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","EFXINDOOR610, EFXINDOOR1220, EFXINDOOR1370,","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"310_Ice_Blue","Ice Blue Flock Heat Transfer Vinyl","310","Poli-Tape","310_Ice_Blue.png","","0","","DEFAULT","","Ice Blue Flock Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","Out of stock but reserve your order now and we'll contact you when this item becomes available","0","0","0","0","0","0","0",""
"320_Sky_Blue","Sky Blue Flock Heat Transfer Vinyl","320","Poli-Tape","320_Sky_Blue.png","","0","","DEFAULT","","Sky Blue Flock Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","Out of stock but reserve your order now and we'll contact you when this item becomes available","0","0","0","0","0","0","0",""
"3M_Blue_Squeegee","3M Blue  Squeegee","S.5","3M","3M_blue.jpg","","0","","DEFAULT","3015","3M Blue  Squeegee","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"3M_Bridge_Line_Knifeless_Tape","3M Bridge Line Knifeless Tape","KNIF3","Doro_Tape","3M_Knifeless_Bridge_Line.jpg","","0","","DEFAULT","3021","Wrap Cut","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"3M_Design_Line_Knifeless_Tape","3M Design Line Knifeless Tape","KNIF","Doro_Tape","3M_Knifeless_Design_Line.jpg","","0","","DEFAULT","3021","Wrap Cut","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"3M_Finish_Line_Knifeless_Tape","3M Finish Line Knifeless Tape","KNIF2","Doro_Tape","3M_Knifeless_Finish_Line.jpg","","0","","DEFAULT","3021","Wrap Cut","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"3M_Gold_Squeegee","3M Gold  Squeegee","S.4","3M","3015_PLASQGOLD.jpg","","0","","DEFAULT","3015","3M Gold  Squeegee","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"40001220","Conform Application Tape 4000  :: 1220mm Width","4000RLA","R-Tape","Conform_4000.jpg","","0","","DEFAULT","2840","Conform Application Tape 4075  :: 1220mm Width","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","CUTSIZE","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"400_Green","Green Flock Heat Transfer Vinyl","400","Poli-Tape","400_Green.png","","0","","DEFAULT","","White Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","","ADDON, DEFAULT","","","","Out of stock but reserve your order now and we'll contact you when this item becomes available","0","0","0","0","0","0","0",""
"401-White","White Heat Transfer Vinyl","401","Poli-Tape","401_White.png","","0","","DEFAULT","","White Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","PROFLEX-C","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"401S-White","White Stretch Heat Transfer Vinyl","401S","Poli-Tape","401_White.png","","0","","DEFAULT","","White Stretch Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","PROFLEX-S","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"40501520","Conform Application Tape 4050  :: 1520mm Width","4050RLA","R-Tape","Conform_4050.jpg","","0","","DEFAULT","2840","Conform Application Tape 4075  :: 1220mm Width","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","CUTSIZE","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"4075CT1220","Conform Application Tape 4075  :: 1220mm Width","4075RLA","R-Tape","Conform_4075.jpg","","0","","DEFAULT","2840","Conform Application Tape 4075  :: 1220mm Width","0","0","0","0","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","A1","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","CUTSIZE","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"410-Yellow","Yellow Heat Transfer Vinyl","410","Poli-Tape","410_Yellow.png","","0","","DEFAULT","","Yellow Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","PROFLEX-C","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"410S-Yellow","Yellow Stretch Heat Transfer Vinyl","410S","Poli-Tape","410S_Yellow.png","","0","","DEFAULT","","Yellow Stretch Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","PROFLEX-S","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"4212-Gold-Bright-Metal","Gold Bright Metal Heat Transfer Vinyl","4212","Poli-Tape","4212-Gold-Bright.png","","0","","DEFAULT","","Gold Bright Metal Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","PROFLEX-BM","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"4213-Silver-Bright-Metal","Silver Bright Metal Heat Transfer Vinyl","4213","Poli-Tape","4213-Silver-Bright.png","","0","","DEFAULT","","Silver Bright Metal Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","PROFLEX-BM","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"4221-Silver-Carbon","Silver Carbon Heat Transfer Vinyl","4221","Poli-Tape","4221_Silver_Carbon.png","","0","","DEFAULT","","Silver Bright Metal Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","PROFLEX-BM","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"423-Navy-Blue-Pearl-Glitter","Navy Blue Pearl Glitter Heat Transfer Vinyl","PG423","Poli-Tape","423-Navy-Blue.png","","0","","DEFAULT","","Navy Blue Pearl Glitter Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","PROFLEX-PEARL","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
"424-Purple-Pearl-Glitter","Purple Pearl Glitter Heat Transfer Vinyl","PG424","Poli-Tape","424-Purple.png","","0","","DEFAULT","","Purple Pearl Glitter Heat Transfer Vinyl","0","0","0","1","1","","asset-inventory","cogs-default","income-invitem","","","0","0","LOCALUNL","","0","0","0","0","0","","C","0","0","0","0","UK_EU_WORLDWIDE","Default Carrier","0","","0","","0","UPSTOOLS","UPSTOOLS","1","1","1","0","1","PROFLEX-PEARL","ADDON, DEFAULT","","","","","0","0","0","0","0","0","0",""
